	COMPANYNAME	REGION	Latitude	Longitude	Venue	Venue Latitude	Venue Longitude	Venue Category
638	Adobe	DUBLIN	53.290558	-6.419988999999999	McDonald's	53.283518	-6.422547	Fast Food Restaurant
639	Adobe	DUBLIN	53.290558	-6.419988999999999	McGettigans Cookhouse & Bar	53.301134844306475	-6.418930809528116	Gastropub
640	Adobe	DUBLIN	53.290558	-6.419988999999999	Costa Coffee	53.28315233588402	-6.422802325363816	Coffee Shop
641	Adobe	DUBLIN	53.290558	-6.419988999999999	Café Togo	53.29055480975261	-6.420824120866703	Café
642	Adobe	DUBLIN	53.290558	-6.419988999999999	Citywest Hotel	53.28593335477049	-6.446203255598965	Hotel
643	Adobe	DUBLIN	53.290558	-6.419988999999999	Citywest Campus Luas	53.28785688395146	-6.418893173015812	Light Rail Station
644	Adobe	DUBLIN	53.290558	-6.419988999999999	Citywest Shopping Centre	53.28308432611892	-6.422876748794252	Shopping Mall
645	Adobe	DUBLIN	53.290558	-6.419988999999999	Clondalkin RFC	53.29436904099308	-6.42162252338728	Sports Club
646	Adobe	DUBLIN	53.290558	-6.419988999999999	Fortunestown	53.284244	-6.424798	Light Rail Station
647	Adobe	DUBLIN	53.290558	-6.419988999999999	O'Briens	53.28321534156086	-6.422552785317885	Wine Shop
648	Adobe	DUBLIN	53.290558	-6.419988999999999	McCabes Pharmacy	53.283112	-6.422723	Pharmacy
649	Adobe	DUBLIN	53.290558	-6.419988999999999	Cheeverstown Luas	53.29101396307132	-6.406864656196306	Light Rail Station
650	Adobe	DUBLIN	53.290558	-6.419988999999999	Saggart Luas	53.284375321404376	-6.437758091086147	Light Rail Station
651	Adobe	DUBLIN	53.290558	-6.419988999999999	Fettercairn Luas	53.293598923080296	-6.3951802253723145	Light Rail Station
652	Adobe	DUBLIN	53.290558	-6.419988999999999	Hibernian Bistro	53.28611695579105	-6.446048755503063	French Restaurant
653	Adobe	DUBLIN	53.290558	-6.419988999999999	The Woodlock Brasserie	53.2867	-6.44673	Restaurant
654	Adobe	DUBLIN	53.290558	-6.419988999999999	China Garden Restaurant	53.28032881395956	-6.44472599029541	Chinese Restaurant
655	Oracle	DUBLIN	53.35842779999999	-6.2282718	Aldi	53.35707412501007	-6.232214985343111	Supermarket
656	Oracle	DUBLIN	53.35842779999999	-6.2282718	East Road Neighbourhood Cafe	53.352608	-6.232174	Café
657	Oracle	DUBLIN	53.35842779999999	-6.2282718	Lidl	53.35664981085562	-6.232507184133906	Supermarket
658	Oracle	DUBLIN	53.35842779999999	-6.2282718	East Point Food Market	53.35632204289871	-6.231568516455152	Food Truck
659	Oracle	DUBLIN	53.35842779999999	-6.2282718	Ebb & Flow Coffee	53.3625858169081	-6.218338807899653	Café
660	Oracle	DUBLIN	53.35842779999999	-6.2282718	Fairview Park	53.36272194445454	-6.234502233981563	Park
661	Oracle	DUBLIN	53.35842779999999	-6.2282718	Da Mimmo	53.35734653107336	-6.243005343455378	Italian Restaurant
662	Oracle	DUBLIN	53.35842779999999	-6.2282718	Brú House	53.363194888057976	-6.235743377514082	Pub
663	Oracle	DUBLIN	53.35842779999999	-6.2282718	West Wood Club	53.36382909514855	-6.227633124494029	Gym
664	Oracle	DUBLIN	53.35842779999999	-6.2282718	Croke Park	53.36052150396311	-6.250524589794396	Stadium
665	Oracle	DUBLIN	53.35842779999999	-6.2282718	The Yacht	53.36165764232578	-6.21528451973692	Pub
666	Oracle	DUBLIN	53.35842779999999	-6.2282718	Starbucks	53.35651551933903	-6.232208528054815	Coffee Shop
667	Oracle	DUBLIN	53.35842779999999	-6.2282718	Harry Byrnes	53.36707084344559	-6.216345172149902	Pub
668	Oracle	DUBLIN	53.35842779999999	-6.2282718	The Gibson Hotel	53.348518	-6.228583	Hotel
669	Oracle	DUBLIN	53.35842779999999	-6.2282718	Starbucks	53.348445865236656	-6.228475457226797	Coffee Shop
670	Oracle	DUBLIN	53.35842779999999	-6.2282718	Casa Pasta	53.36267680228577	-6.218384981603017	Italian Restaurant
671	Oracle	DUBLIN	53.35842779999999	-6.2282718	EPIC The Irish Emigration Museum	53.34832258803262	-6.248130798339844	Museum
672	Oracle	DUBLIN	53.35842779999999	-6.2282718	Spencer Dock Food Market	53.34886158161037	-6.239351193377871	Farmers Market
673	Oracle	DUBLIN	53.35842779999999	-6.2282718	Kennedys Foodstore	53.36277547543571	-6.237116431205374	Café
674	Oracle	DUBLIN	53.35842779999999	-6.2282718	The Marker Hotel Dublin	53.34424025976609	-6.239015414214336	Hotel
675	Oracle	DUBLIN	53.35842779999999	-6.2282718	Laine, my love	53.35131966547471	-6.251252660133112	Café
676	Oracle	DUBLIN	53.35842779999999	-6.2282718	Samuel Beckett Bridge	53.34690075088842	-6.241307258605957	Bridge
677	Oracle	DUBLIN	53.35842779999999	-6.2282718	3Arena	53.34763729406753	-6.228395104408263	Music Venue
678	Oracle	DUBLIN	53.35842779999999	-6.2282718	Cloud Cafe	53.357153	-6.243322	Café
679	Oracle	DUBLIN	53.35842779999999	-6.2282718	Seven Wonders	53.348313479291456	-6.243677063060393	Café
680	Oracle	DUBLIN	53.35842779999999	-6.2282718	Hillbilly's	53.36329471583725	-6.235094328730923	Fried Chicken Joint
681	Oracle	DUBLIN	53.35842779999999	-6.2282718	Urban Brewing	53.34912805841099	-6.2482763567154125	Beer Bar
682	Oracle	DUBLIN	53.35842779999999	-6.2282718	Bombay Pantry	53.364992104034826	-6.239724936066939	Indian Restaurant
683	Oracle	DUBLIN	53.35842779999999	-6.2282718	Grand Canal Square	53.343901193836416	-6.238461870495741	Plaza
684	Oracle	DUBLIN	53.35842779999999	-6.2282718	The Epicenter Cafe	53.35724097899191	-6.22670115515172	Bar
685	Oracle	DUBLIN	53.35842779999999	-6.2282718	Jam Art	53.3563927	-6.2429237	Art Gallery
686	Oracle	DUBLIN	53.35842779999999	-6.2282718	The Food Room	53.363105633147995	-6.219488796755275	Coffee Shop
687	Oracle	DUBLIN	53.35842779999999	-6.2282718	Urban Picnic Facebook	53.34466103930561	-6.2404265001088985	Buffet
688	Oracle	DUBLIN	53.35842779999999	-6.2282718	J2 Grill & Sushi	53.34771247771018	-6.243839757690937	Sushi Restaurant
689	Oracle	DUBLIN	53.35842779999999	-6.2282718	The Marker Spa & Wellness	53.34467037793503	-6.2393174866133005	Spa
690	Oracle	DUBLIN	53.35842779999999	-6.2282718	The Marker Rooftop Bar	53.34455033886318	-6.239027504826227	Hotel Bar
691	Oracle	DUBLIN	53.35842779999999	-6.2282718	Musashi	53.349638749138265	-6.243395852073718	Sushi Restaurant
692	Oracle	DUBLIN	53.35842779999999	-6.2282718	Grand Canal Dock	53.34260914378246	-6.23936201549253	Plaza
693	Oracle	DUBLIN	53.35842779999999	-6.2282718	The Famine Memorial	53.34805870531647	-6.250107868518107	Sculpture Garden
694	Oracle	DUBLIN	53.35842779999999	-6.2282718	The Pig & Heifer	53.350661	-6.250776	Sandwich Place
695	Oracle	DUBLIN	53.35842779999999	-6.2282718	Bord Gáis Energy Theatre	53.344089880104	-6.239203766138306	Theater
696	Oracle	DUBLIN	53.35842779999999	-6.2282718	Herbstreet	53.344294	-6.237792	Breakfast Spot
697	Oracle	DUBLIN	53.35842779999999	-6.2282718	Clontarf Castle Hotel	53.3646842292661	-6.207110007217907	Hotel
698	Oracle	DUBLIN	53.35842779999999	-6.2282718	Bear MRKT	53.34965204501937	-6.249426005305733	Coffee Shop
699	Oracle	DUBLIN	53.35842779999999	-6.2282718	Perpetua Fitness Dublin	53.34489600804834	-6.243571043014526	Gym
700	Oracle	DUBLIN	53.35842779999999	-6.2282718	Wallace's Asti	53.3588544865113	-6.254449680939047	Italian Restaurant
701	Oracle	DUBLIN	53.35842779999999	-6.2282718	Ringsend Park	53.34200740093842	-6.223206655891446	Park
702	Oracle	DUBLIN	53.35842779999999	-6.2282718	McGettigan's Cookhouse & Bar	53.351743484663885	-6.249977433092106	Gastropub
703	Oracle	DUBLIN	53.35842779999999	-6.2282718	Seven Wonders	53.34889765538367	-6.247957446545267	Coffee Shop
704	Oracle	DUBLIN	53.35842779999999	-6.2282718	Pearse Square	53.343367009583076	-6.241792587147462	Plaza
705	Synopsis	DUBLIN	53.4091353	-6.369409600000001	National Aquatic Centre	53.396592129522574	-6.370249515094744	Pool
706	Synopsis	DUBLIN	53.4091353	-6.369409600000001	Java Republic	53.41254572968405	-6.346067057107047	Café
707	Synopsis	DUBLIN	53.4091353	-6.369409600000001	Lidl	53.42030551048812	-6.381458181140696	Supermarket
708	Synopsis	DUBLIN	53.4091353	-6.369409600000001	SuperValu	53.420093338391816	-6.385768042455718	Grocery Store
709	Synopsis	DUBLIN	53.4091353	-6.369409600000001	Carlton Hotel Blanchardstown	53.419469620224405	-6.3793505813056	Hotel
710	Synopsis	DUBLIN	53.4091353	-6.369409600000001	Canteen	53.405617709070555	-6.377992630004883	Restaurant
711	Synopsis	DUBLIN	53.4091353	-6.369409600000001	Mactivate	53.410311469174076	-6.356753480562307	Electronics Store
712	Synopsis	DUBLIN	53.4091353	-6.369409600000001	Carlton Hotel Gym	53.419426	-6.379422	Gym
713	Synopsis	DUBLIN	53.4091353	-6.369409600000001	Urban Kitchen	53.41947464598245	-6.379313952262364	English Restaurant
714	Synopsis	DUBLIN	53.4091353	-6.369409600000001	National Indoor Arena	53.398672	-6.359028	Sports Club
715	Synopsis	DUBLIN	53.4091353	-6.369409600000001	Tyrrelstown Plaza	53.419978461545774	-6.382623777510513	Plaza
716	Synopsis	DUBLIN	53.4091353	-6.369409600000001	Mario's	53.42003814153535	-6.382724046707153	Burger Joint
717	Synopsis	DUBLIN	53.4091353	-6.369409600000001	Hickey's Pharmacy	53.41971845102331	-6.383850574493408	Pharmacy
718	Synopsis	DUBLIN	53.4091353	-6.369409600000001	Tyrrelstown Playground	53.4195409849619	-6.387298989007146	Playground
719	Synopsis	DUBLIN	53.4091353	-6.369409600000001	Aldi	53.401621230745434	-6.396082702928518	Supermarket
720	Apple Distribution International	CORK	51.9054619	-8.5143299	Fitzgerald's Park	51.895854031922255	-8.495821952819824	Park
721	Apple Distribution International	CORK	51.9054619	-8.5143299	Centra	51.89274839123127	-8.50374857065694	Convenience Store
722	Apple Distribution International	CORK	51.9054619	-8.5143299	Mardyke Sports Arena	51.89441078056612	-8.500735318290701	College Gym
723	Apple Distribution International	CORK	51.9054619	-8.5143299	Mardyke Walk	51.895916	-8.49181	Trail
724	Apple Distribution International	CORK	51.9054619	-8.5143299	The Kingsley Hotel	51.89335999014542	-8.5084869849032	Hotel
725	Apple Distribution International	CORK	51.9054619	-8.5143299	Cork City Gaol	51.89903124824166	-8.498840173662256	Museum
726	Apple Distribution International	CORK	51.9054619	-8.5143299	iCafé	51.904952916959324	-8.511689230899806	Café
727	Apple Distribution International	CORK	51.9054619	-8.5143299	Ramen	51.88906693253391	-8.506502303262021	Asian Restaurant
728	Apple Distribution International	CORK	51.9054619	-8.5143299	Killarney Guest House	51.89530203885986	-8.4918159435933	Bed & Breakfast
729	Apple Distribution International	CORK	51.9054619	-8.5143299	Cork County Cricket Club	51.89551244254569	-8.492956871348976	Cricket Ground
730	Apple Distribution International	CORK	51.9054619	-8.5143299	Apple Coffee Dock	51.90605493055279	-8.51390358836809	Snack Place
731	Apple Distribution International	CORK	51.9054619	-8.5143299	Bus Stop 202	51.90535447288976	-8.51531537817485	Bus Stop
732	Apple Distribution International	CORK	51.9054619	-8.5143299	Apple Gym	51.90611582310916	-8.514196145907837	Gym
733	Apple Distribution International	CORK	51.9054619	-8.5143299	Lidl	51.91178650816977	-8.490336326642138	Supermarket
734	Apple Distribution International	CORK	51.9054619	-8.5143299	Burger King	51.90239	-8.508597	Fast Food Restaurant
735	Apple Distribution International	CORK	51.9054619	-8.5143299	Lee Fields	51.89413581318252	-8.517339785191448	Park
736	Apple Distribution International	CORK	51.9054619	-8.5143299	Park Football	51.90717373599452	-8.489902436340515	Soccer Field
737	Apple Distribution International	CORK	51.9054619	-8.5143299	D&K carpentry	51.9119438	-8.4879943	Paper / Office Supplies Store
738	RedHat	CORK	51.8522066	-8.4852083	The New Yorker	51.852142286113704	-8.48669055809577	Hotel Bar
739	RedHat	CORK	51.8522066	-8.4852083	Cork International Hotel	51.85214184320718	-8.486921809886544	Hotel
740	RedHat	CORK	51.8522066	-8.4852083	Cork International Airport (ORK) (Cork International Airport)	51.84955751899779	-8.489628319103407	Airport
741	RedHat	CORK	51.8522066	-8.4852083	Craft Lane	51.849564844401634	-8.490532636642456	Gastropub
742	RedHat	CORK	51.8522066	-8.4852083	Europcar	51.85036013810956	-8.488740921020508	Rental Car Location
743	RedHat	CORK	51.8522066	-8.4852083	Budget Car Rental Cork Airport	51.84980517647845	-8.48975879445652	Rental Car Location
744	RedHat	CORK	51.8522066	-8.4852083	Food Market	51.84927486821015	-8.489281524823584	Airport Food Court
745	RedHat	CORK	51.8522066	-8.4852083	Security/Baggage Screening	51.84939	-8.490059	Airport Service
746	RedHat	CORK	51.8522066	-8.4852083	AMT Coffee	51.84906903822707	-8.489569701515626	Coffee Shop
747	RedHat	CORK	51.8522066	-8.4852083	Cork Airport Drop-off Zone	51.84854980484008	-8.488438005530037	Airport Terminal
748	RedHat	CORK	51.8522066	-8.4852083	Cork Airport Hotel	51.848149	-8.486924	Hotel
749	RedHat	CORK	51.8522066	-8.4852083	Hertz	51.848204	-8.481734	Rental Car Location
750	RedHat	CORK	51.8522066	-8.4852083	Bull McCabes	51.866881587249395	-8.480097794824792	Gastropub
751	VMWare	CORK	51.888444	-8.586500299999999	Nosh + Coffee	51.88828831196768	-8.591546712146757	Café
752	VMWare	CORK	51.888444	-8.586500299999999	Starbucks	51.888172	-8.59145	Coffee Shop
753	VMWare	CORK	51.888444	-8.586500299999999	Oriel House Hotel & Leisure Club	51.8881943520641	-8.601208082500879	Hotel
754	VMWare	CORK	51.888444	-8.586500299999999	The White Horse	51.8861411313856	-8.607673109691824	Gastropub
755	VMWare	CORK	51.888444	-8.586500299999999	Tradehouse Central - Bar & Kitchen	51.88801603961022	-8.593155969327807	Pub
756	VMWare	CORK	51.888444	-8.586500299999999	Ramen	51.8883372898553	-8.591631184064214	Asian Restaurant
757	VMWare	CORK	51.888444	-8.586500299999999	Tesco	51.888261292940385	-8.595748089784609	Supermarket
758	VMWare	CORK	51.888444	-8.586500299999999	Lidl	51.88811617414125	-8.609904302023983	Supermarket
759	VMWare	CORK	51.888444	-8.586500299999999	McDonald's	51.889917302656535	-8.587090283815412	Fast Food Restaurant
760	VMWare	CORK	51.888444	-8.586500299999999	The Reel Picture	51.887340728192775	-8.588435623034586	Multiplex
761	VMWare	CORK	51.888444	-8.586500299999999	Aldi	51.8899247482029	-8.587098282844156	Supermarket
762	VMWare	CORK	51.888444	-8.586500299999999	Carphone Warehouse	51.88864732144013	-8.592674523416918	Mobile Phone Shop
763	VMWare	CORK	51.888444	-8.586500299999999	Quish's SuperValu	51.88578614549083	-8.608024123131635	Grocery Store
764	Salesforce	DUBLIN	53.277252	-6.208203	The Wall	53.27770806117235	-6.209312683134322	Climbing Gym
765	Salesforce	DUBLIN	53.277252	-6.208203	Sandyford Village Market	53.276397434981504	-6.211045386923285	Food Truck
766	Salesforce	DUBLIN	53.277252	-6.208203	China Sichuan	53.27815936931124	-6.210854937801116	Chinese Restaurant
767	Salesforce	DUBLIN	53.277252	-6.208203	The Coffee Shot	53.277384208778	-6.217093140308738	Coffee Shop
768	Salesforce	DUBLIN	53.277252	-6.208203	O'Briens Wine	53.278118726865976	-6.215572773615406	Wine Shop
769	Salesforce	DUBLIN	53.277252	-6.208203	Dunnes Stores	53.27815941222111	-6.215588668916434	Supermarket
770	Salesforce	DUBLIN	53.277252	-6.208203	Maxi Zoo	53.273976	-6.206818	Pet Store
771	Salesforce	DUBLIN	53.277252	-6.208203	Woodfire & Green	53.277289	-6.214341	Bistro
772	Salesforce	DUBLIN	53.277252	-6.208203	Musashi	53.27687882072121	-6.218559808283636	Japanese Restaurant
773	Salesforce	DUBLIN	53.277252	-6.208203	Starbucks	53.27751684412258	-6.217148771473744	Coffee Shop
774	Salesforce	DUBLIN	53.277252	-6.208203	Pizzicato	53.27652171929083	-6.2147862241015694	Pizza Place
775	Salesforce	DUBLIN	53.277252	-6.208203	RIBA	53.28856509438713	-6.199135331628219	Bistro
776	Salesforce	DUBLIN	53.277252	-6.208203	Beacon South Quarter	53.27666845553481	-6.216747808375853	Shopping Mall
777	Salesforce	DUBLIN	53.277252	-6.208203	The Beacon Hotel	53.27644004557399	-6.220324430950914	Hotel
778	Salesforce	DUBLIN	53.277252	-6.208203	Byrne's Pub	53.280224872596236	-6.189066496981211	Pub
779	Salesforce	DUBLIN	53.277252	-6.208203	Donnybrook Fair	53.28912947478672	-6.199901889221435	Grocery Store
780	Salesforce	DUBLIN	53.277252	-6.208203	Cafe Togo	53.276222186287065	-6.208744508100467	Coffee Shop
781	Salesforce	DUBLIN	53.277252	-6.208203	The Leopardstown Inn	53.2792933160634	-6.197036089104542	Bar
782	Salesforce	DUBLIN	53.277252	-6.208203	Caracas Coffee House	53.27391478523493	-6.207272846955255	Café
783	Salesforce	DUBLIN	53.277252	-6.208203	Gotham South	53.288679841409895	-6.205088676858814	Restaurant
784	Salesforce	DUBLIN	53.277252	-6.208203	Millhouse Pub	53.288366764285435	-6.204743373476681	Bar
785	Salesforce	DUBLIN	53.277252	-6.208203	Leopardstown Racecourse	53.265777028969914	-6.194488430723857	Racetrack
786	Salesforce	DUBLIN	53.277252	-6.208203	West Wood Club	53.26503129303037	-6.194120020671965	Gym
787	Salesforce	DUBLIN	53.277252	-6.208203	Freshii	53.270485	-6.204676	Restaurant
788	Salesforce	DUBLIN	53.277252	-6.208203	Aldi	53.279654362080606	-6.212954415583405	Supermarket
789	Salesforce	DUBLIN	53.277252	-6.208203	Baan Thai	53.27166827319932	-6.203437917188181	Thai Restaurant
790	Salesforce	DUBLIN	53.277252	-6.208203	O'Dwyers Pub & Restaurant	53.28870780903818	-6.216342133874874	Bar
791	Salesforce	DUBLIN	53.277252	-6.208203	Insomnia	53.274236129137215	-6.215305340966402	Café
792	Salesforce	DUBLIN	53.277252	-6.208203	Ballawley Park	53.27993109604728	-6.232085824012756	Park
793	Salesforce	DUBLIN	53.277252	-6.208203	Mango Tree	53.27742025017447	-6.216207580165262	Thai Restaurant
794	Salesforce	DUBLIN	53.277252	-6.208203	Munchies	53.277346834866286	-6.217242399529176	Sandwich Place
795	Salesforce	DUBLIN	53.277252	-6.208203	La Dolce Vita	53.2769602596483	-6.21069731646056	Italian Restaurant
796	Salesforce	DUBLIN	53.277252	-6.208203	Casanova's Wood Fired Pizza	53.28843396685438	-6.199315516892057	Pizza Place
797	Salesforce	DUBLIN	53.277252	-6.208203	Bolands Pub	53.288759132428794	-6.198279393694643	Bar
798	Salesforce	DUBLIN	53.277252	-6.208203	Indian Summer	53.28837058163624	-6.204974055290222	Indian Restaurant
799	Salesforce	DUBLIN	53.277252	-6.208203	Raw Gym	53.272815556845124	-6.204957682558541	Gym
800	Salesforce	DUBLIN	53.277252	-6.208203	Michie Sushi	53.27730176550381	-6.217334117905308	Sushi Restaurant
801	Salesforce	DUBLIN	53.277252	-6.208203	Lidl	53.288378419062816	-6.198341579389114	Supermarket
802	Salesforce	DUBLIN	53.277252	-6.208203	Ben Dunne Gym	53.27798742523294	-6.215648258664552	Gym / Fitness Center
803	Salesforce	DUBLIN	53.277252	-6.208203	Square One	53.27941497647143	-6.21436783412905	Café
804	Salesforce	DUBLIN	53.277252	-6.208203	Mao	53.28923894971028	-6.199404715075796	Thai Restaurant
805	Salesforce	DUBLIN	53.277252	-6.208203	Vodafone Ireland	53.27187107968863	-6.202172628890119	Office
806	Salesforce	DUBLIN	53.277252	-6.208203	Barista's Café	53.27769975406613	-6.210874467124223	Café
807	Salesforce	DUBLIN	53.277252	-6.208203	SuperValu	53.27524770831178	-6.225435332437513	Supermarket
808	Salesforce	DUBLIN	53.277252	-6.208203	My Thai	53.27649815472924	-6.2205236782891795	Thai Restaurant
809	Salesforce	DUBLIN	53.277252	-6.208203	Londis	53.276160179742575	-6.208799259193995	Convenience Store
810	Salesforce	DUBLIN	53.277252	-6.208203	Stillorgan Village Centre	53.28935094494568	-6.200245670882106	Shopping Mall
811	Salesforce	DUBLIN	53.277252	-6.208203	Zambrero	53.276978	-6.2166233	Burrito Place
812	Salesforce	DUBLIN	53.277252	-6.208203	Costa Coffee	53.26419113737003	-6.21460257231639	Coffee Shop
813	Salesforce	DUBLIN	53.277252	-6.208203	Dunnes Stores	53.289612	-6.200675	Supermarket
814	Salesforce	DUBLIN	53.2708666	-6.205043000000001	The Wall	53.27770806117235	-6.209312683134322	Climbing Gym
815	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Maxi Zoo	53.273976	-6.206818	Pet Store
816	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Sandyford Village Market	53.276397434981504	-6.211045386923285	Food Truck
817	Salesforce	DUBLIN	53.2708666	-6.205043000000001	The Coffee Shot	53.277384208778	-6.217093140308738	Coffee Shop
818	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Leopardstown Racecourse	53.265777028969914	-6.194488430723857	Racetrack
819	Salesforce	DUBLIN	53.2708666	-6.205043000000001	West Wood Club	53.26503129303037	-6.194120020671965	Gym
820	Salesforce	DUBLIN	53.2708666	-6.205043000000001	O'Briens Wine	53.278118726865976	-6.215572773615406	Wine Shop
821	Salesforce	DUBLIN	53.2708666	-6.205043000000001	China Sichuan	53.27815936931124	-6.210854937801116	Chinese Restaurant
822	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Dunnes Stores	53.27815941222111	-6.215588668916434	Supermarket
823	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Freshii	53.270485	-6.204676	Restaurant
824	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Woodfire & Green	53.277289	-6.214341	Bistro
825	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Baan Thai	53.27166827319932	-6.203437917188181	Thai Restaurant
826	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Musashi	53.27687882072121	-6.218559808283636	Japanese Restaurant
827	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Starbucks	53.27751684412258	-6.217148771473744	Coffee Shop
828	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Fire & Stone Cafe Bar	53.260725032325865	-6.221116409376299	Café
829	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Byrne's Pub	53.280224872596236	-6.189066496981211	Pub
830	Salesforce	DUBLIN	53.2708666	-6.205043000000001	The Market Food Store	53.26066949230138	-6.22034647350332	Deli / Bodega
831	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Pizzicato	53.27652171929083	-6.2147862241015694	Pizza Place
832	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Caracas Coffee House	53.27391478523493	-6.207272846955255	Café
833	Salesforce	DUBLIN	53.2708666	-6.205043000000001	The Beacon Hotel	53.27644004557399	-6.220324430950914	Hotel
834	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Beacon South Quarter	53.27666845553481	-6.216747808375853	Shopping Mall
835	Salesforce	DUBLIN	53.2708666	-6.205043000000001	The Leopardstown Inn	53.2792933160634	-6.197036089104542	Bar
836	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Raw Gym	53.272815556845124	-6.204957682558541	Gym
837	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Cafe Togo	53.276222186287065	-6.208744508100467	Coffee Shop
838	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Bistro One	53.26641262	-6.18368161	Diner
839	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Insomnia	53.274236129137215	-6.215305340966402	Café
840	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Vodafone Ireland	53.27187107968863	-6.202172628890119	Office
841	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Gotham South	53.288679841409895	-6.205088676858814	Restaurant
842	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Millhouse Pub	53.288366764285435	-6.204743373476681	Bar
843	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Mango Tree	53.27742025017447	-6.216207580165262	Thai Restaurant
844	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Aldi	53.279654362080606	-6.212954415583405	Supermarket
845	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Munchies	53.277346834866286	-6.217242399529176	Sandwich Place
846	Salesforce	DUBLIN	53.2708666	-6.205043000000001	La Dolce Vita	53.2769602596483	-6.21069731646056	Italian Restaurant
847	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Casanova's Wood Fired Pizza	53.28843396685438	-6.199315516892057	Pizza Place
848	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Michie Sushi	53.27730176550381	-6.217334117905308	Sushi Restaurant
849	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Costa Coffee	53.26419113737003	-6.21460257231639	Coffee Shop
850	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Dunnes Stores	53.259163982892225	-6.19674371658871	Supermarket
851	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Indian Summer	53.28837058163624	-6.204974055290222	Indian Restaurant
852	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Lidl	53.288378419062816	-6.198341579389114	Supermarket
853	Salesforce	DUBLIN	53.2708666	-6.205043000000001	SuperValu	53.27524770831178	-6.225435332437513	Supermarket
854	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Ben Dunne Gym	53.27798742523294	-6.215648258664552	Gym / Fitness Center
855	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Square One	53.27941497647143	-6.21436783412905	Café
856	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Barista's Café	53.27769975406613	-6.210874467124223	Café
857	Salesforce	DUBLIN	53.2708666	-6.205043000000001	My Thai	53.27649815472924	-6.2205236782891795	Thai Restaurant
858	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Londis	53.276160179742575	-6.208799259193995	Convenience Store
859	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Leopardstown Golf Club	53.26627889332994	-6.1892254499585775	Golf Course
860	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Costa Coffee	53.25915558621262	-6.196650677239215	Coffee Shop
861	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Munchies	53.271230526481986	-6.2029068047370055	Sandwich Place
862	Salesforce	DUBLIN	53.2708666	-6.205043000000001	Zambrero	53.276978	-6.2166233	Burrito Place
863	Salesforce	DUBLIN	53.2708666	-6.205043000000001	The Bookmakers Bar	53.27128598019439	-6.20560647116814	Hotel Bar
864	Salesforce	DUBLIN	53.3473895	-6.2360548	The Marker Hotel Dublin	53.34424025976609	-6.239015414214336	Hotel
865	Salesforce	DUBLIN	53.3473895	-6.2360548	Grand Canal Square	53.343901193836416	-6.238461870495741	Plaza
866	Salesforce	DUBLIN	53.3473895	-6.2360548	The Marker Spa & Wellness	53.34467037793503	-6.2393174866133005	Spa
867	Salesforce	DUBLIN	53.3473895	-6.2360548	Grand Canal Dock	53.34260914378246	-6.23936201549253	Plaza
868	Salesforce	DUBLIN	53.3473895	-6.2360548	The Marker Rooftop Bar	53.34455033886318	-6.239027504826227	Hotel Bar
869	Salesforce	DUBLIN	53.3473895	-6.2360548	Samuel Beckett Bridge	53.34690075088842	-6.241307258605957	Bridge
870	Salesforce	DUBLIN	53.3473895	-6.2360548	Bord Gáis Energy Theatre	53.344089880104	-6.239203766138306	Theater
871	Salesforce	DUBLIN	53.3473895	-6.2360548	Herbstreet	53.344294	-6.237792	Breakfast Spot
872	Salesforce	DUBLIN	53.3473895	-6.2360548	Spencer Dock Food Market	53.34886158161037	-6.239351193377871	Farmers Market
